method,n,i,j,x,y,u1,u2
TRT,48,46,40,0.9687499999999999,0.8437499999999999,-2.1090568309534254,5.570504332675364e-13
TRT,48,46,41,0.9687499999999999,0.8645833333333333,-1.9070725595793458,5.989286252182645e-13
TRT,48,46,42,0.9687499999999999,0.8854166666666666,-1.672457747970451,5.78726947549184e-13
TRT,48,46,43,0.9687499999999999,0.9062499999999999,-1.4092267206008864,5.296680968183224e-13
TRT,48,46,44,0.9687499999999999,0.9270833333333333,-1.1218834333303775,5.262682287115407e-13
TRT,48,46,45,0.9687499999999999,0.9479166666666666,-0.8153444094707243,5.303072688064864e-13
TRT,48,46,46,0.9687499999999999,0.9687499999999999,-0.4948546167088596,5.191717600559871e-13
TRT,48,46,47,0.9687499999999999,0.9895833333333333,-0.16589772425548993,4.888836696678606e-13
TRT,48,47,0,0.9895833333333333,0.010416666666666666,0.16589772425545746,1.4344484550376614e-13
TRT,48,47,1,0.9895833333333333,0.03125,0.4948546167088353,1.3594553770264937e-13
TRT,48,47,2,0.9895833333333333,0.05208333333333333,0.815344409470703,1.3267443611291966e-13
TRT,48,47,3,0.9895833333333333,0.07291666666666667,1.1218834333303596,1.2238562663461392e-13
TRT,48,47,4,0.9895833333333333,0.09375,1.4092267206008702,1.1139191316189233e-13
TRT,48,47,5,0.9895833333333333,0.11458333333333333,1.672457747970436,7.609307409965889e-14
TRT,48,47,6,0.9895833333333333,0.13541666666666666,1.9070725595793372,7.625701761940934e-14
TRT,48,47,7,0.9895833333333333,0.15624999999999997,2.109056830953398,8.051897499931689e-14
TRT,48,47,8,0.9895833333333333,0.17708333333333331,2.2749545552088604,6.955722649226777e-14
TRT,48,47,9,0.9895833333333333,0.19791666666666666,2.4019271762881163,3.9574254548069116e-14
TRT,48,47,10,0.9895833333333333,0.21874999999999997,2.4878021574410876,2.4555372369311435e-14
TRT,48,47,11,0.9895833333333333,0.23958333333333331,2.5311101539311536,3.094734663208703e-14
TRT,48,47,12,0.9895833333333333,0.2604166666666667,2.5311101539311553,2.97465099306588e-14
TRT,48,47,13,0.9895833333333333,0.28125,2.4878021574410516,2.1827509259520417e-14
TRT,48,47,14,0.9895833333333333,0.3020833333333333,2.4019271762880883,4.4675935451085955e-14
TRT,48,47,15,0.9895833333333333,0.3229166666666667,2.274954555208829,5.003096636135735e-14
TRT,48,47,16,0.9895833333333333,0.34375,2.1090568309533984,6.086664179314721e-14
TRT,48,47,17,0.9895833333333333,0.3645833333333333,1.9070725595793399,8.353942768146274e-14
TRT,48,47,18,0.9895833333333333,0.3854166666666667,1.6724577479704377,1.0123365607914108e-13
TRT,48,47,19,0.9895833333333333,0.40625,1.40922672060088,9.523372050600483e-14
TRT,48,47,20,0.9895833333333333,0.4270833333333333,1.1218834333303676,1.0256547512302108e-13
TRT,48,47,21,0.9895833333333333,0.4479166666666667,0.8153444094707205,1.2449433016279787e-13
TRT,48,47,22,0.9895833333333333,0.46875,0.49485461670885966,1.326151304738464e-13
TRT,48,47,23,0.9895833333333333,0.4895833333333333,0.16589772425546456,1.6148423154316063e-13
TRT,48,47,24,0.9895833333333333,0.5104166666666666,-0.16589772425544472,1.7994545139958374e-13
TRT,48,47,25,0.9895833333333333,0.5312499999999999,-0.4948546167088397,1.9015356480063143e-13
TRT,48,47,26,0.9895833333333333,0.5520833333333333,-0.8153444094706847,2.058680623324414e-13
TRT,48,47,27,0.9895833333333333,0.5729166666666666,-1.1218834333303462,2.1832845210612195e-13
TRT,48,47,28,0.9895833333333333,0.5937499999999999,-1.4092267206008426,2.504937868852727e-13
TRT,48,47,29,0.9895833333333333,0.6145833333333333,-1.6724577479704206,2.3634484312635585e-13
TRT,48,47,30,0.9895833333333333,0.6354166666666666,-1.9070725595792986,2.1657895169697127e-13
TRT,48,47,31,0.9895833333333333,0.6562499999999999,-2.1090568309533735,2.4441292173911755e-13
TRT,48,47,32,0.9895833333333333,0.6770833333333333,-2.274954555208793,2.9773106379409755e-13
TRT,48,47,33,0.9895833333333333,0.6979166666666666,-2.401927176288064,2.923460087162106e-13
TRT,48,47,34,0.9895833333333333,0.7187499999999999,-2.48780215744103,2.6063127364972933e-13
TRT,48,47,35,0.9895833333333333,0.7395833333333333,-2.531110153931116,2.8497205451215697e-13
TRT,48,47,36,0.9895833333333333,0.7604166666666666,-2.5311101539311376,3.018566660113441e-13
TRT,48,47,37,0.9895833333333333,0.7812499999999999,-2.4878021574410836,3.0936675450172714e-13
TRT,48,47,38,0.9895833333333333,0.8020833333333333,-2.401927176288109,2.859205366446022e-13
TRT,48,47,39,0.9895833333333333,0.8229166666666666,-2.2749545552088564,2.5169780042074576e-13
TRT,48,47,40,0.9895833333333333,0.8437499999999999,-2.1090568309534046,2.334412552130568e-13
TRT,48,47,41,0.9895833333333333,0.8645833333333333,-1.9070725595793367,2.818967944665333e-13
TRT,48,47,42,0.9895833333333333,0.8854166666666666,-1.6724577479704397,2.5875647361361494e-13
TRT,48,47,43,0.9895833333333333,0.9062499999999999,-1.4092267206008753,2.1558307045469962e-13
TRT,48,47,44,0.9895833333333333,0.9270833333333333,-1.121883433330361,2.0377584544210481e-13
TRT,48,47,45,0.9895833333333333,0.9479166666666666,-0.8153444094707152,2.1354812195128145e-13
TRT,48,47,46,0.9895833333333333,0.9687499999999999,-0.49485461670885283,1.8852080793155973e-13
TRT,48,47,47,0.9895833333333333,0.9895833333333333,-0.16589772425547247,1.651630917001214e-13
SRT,48,0,0,0.010416666666666666,0.010416666666666666,0.16519522254514205,-1.0281095806821261e-13
SRT,48,0,1,0.010416666666666666,0.03125,0.4927591315768542,-4.52343193021746e-14
SRT,48,0,2,0.010416666666666666,0.05208333333333333,0.8118917952487408,-6.863089486428696e-14
SRT,48,0,3,0.010416666666666666,0.07291666666666667,1.1171327652049194,-4.448728314006206e-14
SRT,48,0,4,0.010416666666666666,0.09375,1.4032592838207585,-1.0900739346819091e-13
SRT,48,0,5,0.010416666666666666,0.11458333333333333,1.6653756470334824,-1.150825849777498e-13
SRT,48,0,6,0.010416666666666666,0.13541666666666666,1.8989969711961017,-7.477768653093816e-14
SRT,48,0,7,0.010416666666666666,0.15624999999999997,2.100125930680102,-5.1314180286250406e-14
SRT,48,0,8,0.010416666666666666,0.17708333333333331,2.2653211532253006,-7.599970808559919e-14
SRT,48,0,9,0.010416666666666666,0.19791666666666666,2.391756102773147,-5.5518680364884145e-14
SRT,48,0,10,0.010416666666666666,0.21874999999999997,2.4772674422824803,-3.477214968844011e-14
SRT,48,0,11,0.010416666666666666,0.23958333333333331,2.520392049025971,-3.762616459297276e-14
SRT,48,0,12,0.010416666666666666,0.2604166666666667,2.5203920490259857,3.431606913490634e-14
SRT,48,0,13,0.010416666666666666,0.28125,2.4772674422824523,7.948302669564397e-14
SRT,48,0,14,0.010416666666666666,0.3020833333333333,2.391756102773167,6.124167177004724e-14
SRT,48,0,15,0.010416666666666666,0.3229166666666667,2.265321153225303,5.987043650633133e-14
SRT,48,0,16,0.010416666666666666,0.34375,2.1001259306800977,1.154924952434225e-13
SRT,48,0,17,0.010416666666666666,0.3645833333333333,1.8989969711960444,7.917280599398399e-14
SRT,48,0,18,0.010416666666666666,0.3854166666666667,1.6653756470334722,3.517158425351721e-14
SRT,48,0,19,0.010416666666666666,0.40625,1.4032592838207616,3.3837630809624477e-14
SRT,48,0,20,0.010416666666666666,0.4270833333333333,1.1171327652049174,1.8169173452947495e-14
SRT,48,0,21,0.010416666666666666,0.4479166666666667,0.811891795248707,4.0629425662782034e-14
SRT,48,0,22,0.010416666666666666,0.46875,0.49275913157688267,-1.2267878085299807e-14
SRT,48,0,23,0.010416666666666666,0.4895833333333333,0.1651952225450761,-1.0996835170858527e-14
SRT,48,0,24,0.010416666666666666,0.5104166666666666,-0.16519522254514407,1.2046341083902868e-15
SRT,48,0,25,0.010416666666666666,0.5312499999999999,-0.4927591315768783,2.2792027605844785e-14
SRT,48,0,26,0.010416666666666666,0.5520833333333333,-0.8118917952487088,4.8097658122331453e-14
SRT,48,0,27,0.010416666666666666,0.5729166666666666,-1.117132765204884,2.79696165624632e-14
SRT,48,0,28,0.010416666666666666,0.5937499999999999,-1.4032592838207545,5.3548326100976425e-14
SRT,48,0,29,0.010416666666666666,0.6145833333333333,-1.665375647033493,5.816531017899184e-14
SRT,48,0,30,0.010416666666666666,0.6354166666666666,-1.8989969711961394,8.57944323421103e-14
SRT,48,0,31,0.010416666666666666,0.6562499999999999,-2.1001259306801487,4.967938196492459e-14
SRT,48,0,32,0.010416666666666666,0.6770833333333333,-2.265321153225373,1.057733643609561e-13
SRT,48,0,33,0.010416666666666666,0.6979166666666666,-2.3917561027731455,7.636425430164777e-14
SRT,48,0,34,0.010416666666666666,0.7187499999999999,-2.477267442282448,9.784463459083593e-14
SRT,48,0,35,0.010416666666666666,0.7395833333333333,-2.520392049025979,1.1908814096883212e-13
SRT,48,0,36,0.010416666666666666,0.7604166666666666,-2.5203920490260003,5.6185852814300906e-14
SRT,48,0,37,0.010416666666666666,0.7812499999999999,-2.477267442282456,4.543869829531825e-14
SRT,48,0,38,0.010416666666666666,0.8020833333333333,-2.39175610277314,5.521432441475431e-15
SRT,48,0,39,0.010416666666666666,0.8229166666666666,-2.265321153225272,4.318699077002644e-15
SRT,48,0,40,0.010416666666666666,0.8437499999999999,-2.100125930680066,-1.9737575254312983e-15
SRT,48,0,41,0.010416666666666666,0.8645833333333333,-1.8989969711960268,1.8400005101042566e-14
SRT,48,0,42,0.010416666666666666,0.8854166666666666,-1.6653756470334509,5.3433003597344765e-14
SRT,48,0,43,0.010416666666666666,0.9062499999999999,-1.4032592838207605,1.006060208626362e-13
SRT,48,0,44,0.010416666666666666,0.9270833333333333,-1.1171327652048584,4.345188733840294e-14
SRT,48,0,45,0.010416666666666666,0.9479166666666666,-0.8118917952486917,-3.769620713571556e-14
SRT,48,0,46,0.010416666666666666,0.9687499999999999,-0.4927591315768343,-7.940279427718258e-14
SRT,48,0,47,0.010416666666666666,0.9895833333333333,-0.16519522254511745,-1.6576441637785835e-13
SRT,48,1,0,0.03125,0.010416666666666666,0.16519522254513094,-1.2676031152160173e-13
SRT,48,1,1,0.03125,0.03125,0.492759131576885,-9.342931349591516e-14
SRT,48,1,2,0.03125,0.05208333333333333,0.8118917952487501,-1.0085598201489532e-14
SRT,48,1,3,0.03125,0.07291666666666667,1.117132765204949,-8.55010193888947e-14
SRT,48,1,4,0.03125,0.09375,1.4032592838208005,-1.1192312232277895e-13
SRT,48,1,5,0.03125,0.11458333333333333,1.665375647033511,-9.087513542472766e-14
SRT,48,1,6,0.03125,0.13541666666666666,1.8989969711961228,-1.0363546329551112e-13
SRT,48,1,7,0.03125,0.15624999999999997,2.100125930680164,-9.987119672592257e-14
SRT,48,1,8,0.03125,0.17708333333333331,2.2653211532253117,-8.770746452900125e-14
SRT,48,1,9,0.03125,0.19791666666666666,2.391756102773147,-2.293868785936749e-14
SRT,48,1,10,0.03125,0.21874999999999997,2.4772674422824235,-4.930716875637703e-14
SRT,48,1,11,0.03125,0.23958333333333331,2.5203920490259977,2.07738701958195e-14
SRT,48,1,12,0.03125,0.2604166666666667,2.5203920490259977,4.587852642510009e-14
SRT,48,1,13,0.03125,0.28125,2.4772674422824514,6.940682106114181e-14
SRT,48,1,14,0.03125,0.3020833333333333,2.391756102773146,7.771261445627172e-14
SRT,48,1,15,0.03125,0.3229166666666667,2.2653211532253286,1.3647492801312097e-14
SRT,48,1,16,0.03125,0.34375,2.100125930680082,6.121224803200041e-14
SRT,48,1,17,0.03125,0.3645833333333333,1.8989969711960761,9.632071966285583e-14
SRT,48,1,18,0.03125,0.3854166666666667,1.6653756470334349,6.511227112977556e-14
SRT,48,1,19,0.03125,0.40625,1.4032592838208102,1.847180173298137e-14
SRT,48,1,20,0.03125,0.4270833333333333,1.1171327652049161,3.470864207225397e-14
SRT,48,1,21,0.03125,0.4479166666666667,0.8118917952487491,5.6421593260049037e-14
SRT,48,1,22,0.03125,0.46875,0.4927591315768588,-2.3027961054649502e-14
SRT,48,1,23,0.03125,0.4895833333333333,0.16519522254512195,1.6006514610413884e-14
SRT,48,1,24,0.03125,0.5104166666666666,-0.16519522254515281,5.8508017245708e-14
SRT,48,1,25,0.03125,0.5312499999999999,-0.4927591315768677,5.4582060421808654e-14
SRT,48,1,26,0.03125,0.5520833333333333,-0.8118917952486967,4.671903056334249e-14
SRT,48,1,27,0.03125,0.5729166666666666,-1.1171327652048904,1.962042106192207e-14
SRT,48,1,28,0.03125,0.5937499999999999,-1.4032592838207754,-2.906416869562474e-14
SRT,48,1,29,0.03125,0.6145833333333333,-1.665375647033475,3.624703904066821e-14
SRT,48,1,30,0.03125,0.6354166666666666,-1.898996971196119,4.741000982487242e-14
SRT,48,1,31,0.03125,0.6562499999999999,-2.100125930680137,7.671365420094022e-14
SRT,48,1,32,0.03125,0.6770833333333333,-2.2653211532253392,1.220762470606209e-13
SRT,48,1,33,0.03125,0.6979166666666666,-2.3917561027731513,1.236721371350164e-13
SRT,48,1,34,0.03125,0.7187499999999999,-2.477267442282449,1.139513792463903e-13
SRT,48,1,35,0.03125,0.7395833333333333,-2.520392049025987,8.114461606516274e-14
SRT,48,1,36,0.03125,0.7604166666666666,-2.5203920490259786,6.916988501910153e-14
SRT,48,1,37,0.03125,0.7812499999999999,-2.4772674422824124,6.368619526959174e-14
SRT,48,1,38,0.03125,0.8020833333333333,-2.3917561027731193,3.881058913520587e-14
SRT,48,1,39,0.03125,0.8229166666666666,-2.265321153225266,1.0397889572981656e-14
SRT,48,1,40,0.03125,0.8437499999999999,-2.1001259306800866,-2.218161028716128e-14
SRT,48,1,41,0.03125,0.8645833333333333,-1.898996971196063,-2.382634744257771e-14
SRT,48,1,42,0.03125,0.8854166666666666,-1.6653756470334744,6.354967679960758e-14
SRT,48,1,43,0.03125,0.9062499999999999,-1.4032592838207152,1.2106256943338476e-13
SRT,48,1,44,0.03125,0.9270833333333333,-1.1171327652049525,4.538933093185767e-14
SRT,48,1,45,0.03125,0.9479166666666666,-0.8118917952486985,-3.368391040742461e-14
SRT,48,1,46,0.03125,0.9687499999999999,-0.49275913157693824,-8.158876980823553e-14
SRT,48,1,47,0.03125,0.9895833333333333,-0.16519522254516306,-1.8162106125638112e-13
SRT,48,2,0,0.05208333333333333,0.010416666666666666,0.16519522254516392,-9.380360886888572e-14
SRT,48,2,1,0.05208333333333333,0.03125,0.4927591315769527,-1.0387866184289058e-13
SRT,48,2,2,0.05208333333333333,0.05208333333333333,0.811891795248769,-7.311181628555696e-14
SRT,48,2,3,0.05208333333333333,0.07291666666666667,1.1171327652049718,-5.3714948926174627e-14
SRT,48,2,4,0.05208333333333333,0.09375,1.403259283820817,-1.4999186162085977e-13
SRT,48,2,5,0.05208333333333333,0.11458333333333333,1.6653756470334835,-1.1747896492485142e-13
SRT,48,2,6,0.05208333333333333,0.13541666666666666,1.8989969711960695,-7.427029372013947e-14
SRT,48,2,7,0.05208333333333333,0.15624999999999997,2.100125930680095,-6.314259162586138e-14
SRT,48,2,8,0.05208333333333333,0.17708333333333331,2.2653211532253423,-6.684238551942324e-14
SRT,48,2,9,0.05208333333333333,0.19791666666666666,2.391756102773168,-5.0993830717211065e-14
SRT,48,2,10,0.05208333333333333,0.21874999999999997,2.4772674422824843,-2.989707119487438e-14
SRT,48,2,11,0.05208333333333333,0.23958333333333331,2.5203920490260057,9.18438552638364e-15
SRT,48,2,12,0.05208333333333333,0.2604166666666667,2.5203920490260456,4.5467205990083083e-14
SRT,48,2,13,0.05208333333333333,0.28125,2.477267442282451,6.208916797030954e-14
SRT,48,2,14,0.05208333333333333,0.3020833333333333,2.3917561027731744,8.434515788592993e-14
SRT,48,2,15,0.05208333333333333,0.3229166666666667,2.2653211532253357,4.170066203831929e-14
SRT,48,2,16,0.05208333333333333,0.34375,2.1001259306801425,3.19215273281301e-14
SRT,48,2,17,0.05208333333333333,0.3645833333333333,1.898996971196089,6.646915390414711e-14
SRT,48,2,18,0.05208333333333333,0.3854166666666667,1.6653756470334617,6.608090930257552e-14
SRT,48,2,19,0.05208333333333333,0.40625,1.4032592838207647,3.701103746658592e-14
SRT,48,2,20,0.05208333333333333,0.4270833333333333,1.117132765204942,4.6439666461634206e-14
SRT,48,2,21,0.05208333333333333,0.4479166666666667,0.8118917952487247,1.327458634079071e-14
SRT,48,2,22,0.05208333333333333,0.46875,0.4927591315768986,2.7758359414319345e-15
SRT,48,2,23,0.05208333333333333,0.4895833333333333,0.1651952225452021,5.441290044376406e-14
SRT,48,2,24,0.05208333333333333,0.5104166666666666,-0.1651952225450501,6.270558265987736e-14
SRT,48,2,25,0.05208333333333333,0.5312499999999999,-0.4927591315767969,1.1341829501299096e-13
SRT,48,2,26,0.05208333333333333,0.5520833333333333,-0.8118917952486479,3.204174577817252e-14
SRT,48,2,27,0.05208333333333333,0.5729166666666666,-1.117132765204891,7.340449261492696e-16
SRT,48,2,28,0.05208333333333333,0.5937499999999999,-1.4032592838207603,9.953286704097778e-15
SRT,48,2,29,0.05208333333333333,0.6145833333333333,-1.6653756470334342,4.184859571609334e-15
SRT,48,2,30,0.05208333333333333,0.6354166666666666,-1.8989969711961063,5.164950209515199e-14
SRT,48,2,31,0.05208333333333333,0.6562499999999999,-2.100125930680079,8.207214756393087e-14
SRT,48,2,32,0.05208333333333333,0.6770833333333333,-2.2653211532253383,1.4834674603541025e-13
SRT,48,2,33,0.05208333333333333,0.6979166666666666,-2.3917561027731047,1.1040735656137016e-13
SRT,48,2,34,0.05208333333333333,0.7187499999999999,-2.477267442282436,8.154230265075484e-14
SRT,48,2,35,0.05208333333333333,0.7395833333333333,-2.520392049025947,1.0676878158542696e-13
SRT,48,2,36,0.05208333333333333,0.7604166666666666,-2.5203920490259937,6.498243682098181e-14
SRT,48,2,37,0.05208333333333333,0.7812499999999999,-2.4772674422823924,4.273914083950791e-14
SRT,48,2,38,0.05208333333333333,0.8020833333333333,-2.3917561027731304,4.32840283683473e-14
SRT,48,2,39,0.05208333333333333,0.8229166666666666,-2.2653211532252806,8.302424333330434e-15
SRT,48,2,40,0.05208333333333333,0.8437499999999999,-2.100125930680101,8.079002920442232e-15
SRT,48,2,41,0.05208333333333333,0.8645833333333333,-1.898996971196071,-4.437358377461976e-15
SRT,48,2,42,0.05208333333333333,0.8854166666666666,-1.6653756470334458,4.733081504114336e-14
SRT,48,2,43,0.05208333333333333,0.9062499999999999,-1.4032592838208229,7.713456999142924e-14
SRT,48,2,44,0.05208333333333333,0.9270833333333333,-1.1171327652049863,3.71807032544372e-14
SRT,48,2,45,0.05208333333333333,0.9479166666666666,-0.8118917952487561,-5.852666185507174e-14
SRT,48,2,46,0.05208333333333333,0.9687499999999999,-0.4927591315769423,-1.4265855720455352e-13
SRT,48,2,47,0.05208333333333333,0.9895833333333333,-0.16519522254514057,-1.4956497901254618e-13
SRT,48,3,0,0.07291666666666667,0.010416666666666666,0.1651952225451153,-6.54702123175318e-14
SRT,48,3,1,0.07291666666666667,0.03125,0.4927591315769524,-1.0752233308554228e-13
SRT,48,3,2,0.07291666666666667,0.05208333333333333,0.8118917952487823,-4.2276150820836823e-14
SRT,48,3,3,0.07291666666666667,0.07291666666666667,1.117132765204985,-8.116411967627615e-14
SRT,48,3,4,0.07291666666666667,0.09375,1.4032592838207842,-1.4162045511963953e-13
SRT,48,3,5,0.07291666666666667,0.11458333333333333,1.665375647033491,-1.4306775934817803e-13
SRT,48,3,6,0.07291666666666667,0.13541666666666666,1.8989969711960375,-1.3512749059221236e-13
SRT,48,3,7,0.07291666666666667,0.15624999999999997,2.1001259306801083,-4.450351851209794e-14
SRT,48,3,8,0.07291666666666667,0.17708333333333331,2.265321153225296,-2.13581167247489e-14
SRT,48,3,9,0.07291666666666667,0.19791666666666666,2.391756102773206,-4.145508129365537e-14
SRT,48,3,10,0.07291666666666667,0.21874999999999997,2.4772674422824803,-4.3686513418733974e-14
SRT,48,3,11,0.07291666666666667,0.23958333333333331,2.5203920490260066,2.8645768531088135e-14
SRT,48,3,12,0.07291666666666667,0.2604166666666667,2.520392049025997,2.86401964972713e-14
SRT,48,3,13,0.07291666666666667,0.28125,2.4772674422824323,4.0793725214158836e-14
SRT,48,3,14,0.07291666666666667,0.3020833333333333,2.391756102773133,7.824636174291705e-14
SRT,48,3,15,0.07291666666666667,0.3229166666666667,2.265321153225333,5.631445147092111e-14
SRT,48,3,16,0.07291666666666667,0.34375,2.100125930680131,4.1178415496033414e-15
SRT,48,3,17,0.07291666666666667,0.3645833333333333,1.8989969711960983,2.8703378162001496e-14
SRT,48,3,18,0.07291666666666667,0.3854166666666667,1.6653756470334244,6.508536223793836e-14
SRT,48,3,19,0.07291666666666667,0.40625,1.4032592838207092,3.9385565701359816e-14
SRT,48,3,20,0.07291666666666667,0.4270833333333333,1.1171327652048895,7.509017721094402e-14
SRT,48,3,21,0.07291666666666667,0.4479166666666667,0.8118917952486997,5.2236632634826714e-14
SRT,48,3,22,0.07291666666666667,0.46875,0.49275913157693374,7.056719846252666e-14
SRT,48,3,23,0.07291666666666667,0.4895833333333333,0.16519522254521843,1.3481797362616674e-13
SRT,48,3,24,0.07291666666666667,0.5104166666666666,-0.16519522254498398,9.202223291748127e-14
SRT,48,3,25,0.07291666666666667,0.5312499999999999,-0.49275913157677276,8.224851535913228e-14
SRT,48,3,26,0.07291666666666667,0.5520833333333333,-0.8118917952486492,2.7144009250048642e-14
SRT,48,3,27,0.07291666666666667,0.5729166666666666,-1.117132765204842,-2.800092724633019e-15
SRT,48,3,28,0.07291666666666667,0.5937499999999999,-1.403259283820688,-3.0246188631671284e-14
SRT,48,3,29,0.07291666666666667,0.6145833333333333,-1.665375647033423,-1.507990825011738e-14
SRT,48,3,30,0.07291666666666667,0.6354166666666666,-1.898996971195997,2.2009958715239572e-14
SRT,48,3,31,0.07291666666666667,0.6562499999999999,-2.1001259306800657,7.461533220946083e-14
SRT,48,3,32,0.07291666666666667,0.6770833333333333,-2.2653211532252606,9.40553548395627e-14
SRT,48,3,33,0.07291666666666667,0.6979166666666666,-2.391756102773111,1.6287052131414319e-13
SRT,48,3,34,0.07291666666666667,0.7187499999999999,-2.4772674422824257,1.1078989798313798e-13
SRT,48,3,35,0.07291666666666667,0.7395833333333333,-2.5203920490259297,7.842273646787928e-14
SRT,48,3,36,0.07291666666666667,0.7604166666666666,-2.5203920490259577,1.0327758031034959e-13
SRT,48,3,37,0.07291666666666667,0.7812499999999999,-2.477267442282366,6.083971515960122e-14
SRT,48,3,38,0.07291666666666667,0.8020833333333333,-2.391756102773087,4.396798097391524e-14
SRT,48,3,39,0.07291666666666667,0.8229166666666666,-2.2653211532252424,-2.1128355096651374e-14
SRT,48,3,40,0.07291666666666667,0.8437499999999999,-2.1001259306800644,-2.819374747385049e-14
SRT,48,3,41,0.07291666666666667,0.8645833333333333,-1.8989969711960129,2.4382163385806115e-14
SRT,48,3,42,0.07291666666666667,0.8854166666666666,-1.6653756470334522,1.1340424201011436e-14
SRT,48,3,43,0.07291666666666667,0.9062499999999999,-1.40325928382073,5.045916246189911e-14
SRT,48,3,44,0.07291666666666667,0.9270833333333333,-1.1171327652049647,2.702600888497666e-14
SRT,48,3,45,0.07291666666666667,0.9479166666666666,-0.8118917952487796,-9.825688679525433e-14
SRT,48,3,46,0.07291666666666667,0.9687499999999999,-0.49275913157693246,-1.3087736884690354e-13
SRT,48,3,47,0.07291666666666667,0.9895833333333333,-0.16519522254514768,-1.4299407641097245e-13
SRT,48,4,0,0.09375,0.010416666666666666,0.16519522254510813,-5.851987049484442e-14
SRT,48,4,1,0.09375,0.03125,0.49275913157688833,-4.779488020283395e-14
SRT,48,4,2,0.09375,0.05208333333333333,0.8118917952487574,-1.1740894342653068e-13
SRT,48,4,3,0.09375,0.07291666666666667,1.1171327652049283,-1.2563186211201065e-13
SRT,48,4,4,0.09375,0.09375,1.4032592838207503,-1.5982167742327983e-13
SRT,48,4,5,0.09375,0.11458333333333333,1.6653756470334096,-1.600561148672856e-13
SRT,48,4,6,0.09375,0.13541666666666666,1.8989969711960761,-9.867201035946555e-14
SRT,48,4,7,0.09375,0.15624999999999997,2.1001259306800697,-4.564021063633298e-14
SRT,48,4,8,0.09375,0.17708333333333331,2.2653211532252873,1.3647440749959783e-14
SRT,48,4,9,0.09375,0.19791666666666666,2.3917561027731287,-1.9557380131257956e-14
SRT,48,4,10,0.09375,0.21874999999999997,2.4772674422824936,-2.9019490746446116e-14
SRT,48,4,11,0.09375,0.23958333333333331,2.520392049026005,7.0206703477769195e-15
SRT,48,4,12,0.09375,0.2604166666666667,2.5203920490260248,1.5562445763631143e-14
SRT,48,4,13,0.09375,0.28125,2.477267442282453,5.3921664168494135e-14
SRT,48,4,14,0.09375,0.3020833333333333,2.3917561027731895,7.131713406774732e-14
SRT,48,4,15,0.09375,0.3229166666666667,2.265321153225321,7.579813303486268e-14
SRT,48,4,16,0.09375,0.34375,2.10012593068014,2.511301864284611e-14
SRT,48,4,17,0.09375,0.3645833333333333,1.8989969711960961,-1.1554661810146651e-14
SRT,48,4,18,0.09375,0.3854166666666667,1.6653756470334808,-6.64703193206909e-15
SRT,48,4,19,0.09375,0.40625,1.4032592838207099,3.2384208835609884e-14
SRT,48,4,20,0.09375,0.4270833333333333,1.1171327652048706,7.845573653148871e-14
SRT,48,4,21,0.09375,0.4479166666666667,0.8118917952486872,1.0468192472441288e-13
SRT,48,4,22,0.09375,0.46875,0.4927591315769124,1.1586977468384895e-13
SRT,48,4,23,0.09375,0.4895833333333333,0.16519522254515964,1.8768596755668334e-13
SRT,48,4,24,0.09375,0.5104166666666666,-0.1651952225450856,1.3652239884102417e-13
SRT,48,4,25,0.09375,0.5312499999999999,-0.4927591315768367,4.9353649106911856e-14
SRT,48,4,26,0.09375,0.5520833333333333,-0.8118917952486537,1.8607263684362287e-14
SRT,48,4,27,0.09375,0.5729166666666666,-1.1171327652048941,-4.3878183107869076e-15
SRT,48,4,28,0.09375,0.5937499999999999,-1.4032592838207212,-4.649539050727352e-14
SRT,48,4,29,0.09375,0.6145833333333333,-1.665375647033439,1.6458391853571452e-14
SRT,48,4,30,0.09375,0.6354166666666666,-1.8989969711960089,3.852711562437712e-14
SRT,48,4,31,0.09375,0.6562499999999999,-2.100125930680048,5.792086289397766e-14
SRT,48,4,32,0.09375,0.6770833333333333,-2.2653211532252517,1.2550258138318534e-13
SRT,48,4,33,0.09375,0.6979166666666666,-2.391756102773139,1.2055452944323914e-13
SRT,48,4,34,0.09375,0.7187499999999999,-2.4772674422824608,1.1045072579485738e-13
SRT,48,4,35,0.09375,0.7395833333333333,-2.520392049025944,9.799910810207548e-14
SRT,48,4,36,0.09375,0.7604166666666666,-2.5203920490259297,7.65928574672957e-14
SRT,48,4,37,0.09375,0.7812499999999999,-2.4772674422824092,7.213614691514918e-14
SRT,48,4,38,0.09375,0.8020833333333333,-2.3917561027730474,7.17749514872998e-14
SRT,48,4,39,0.09375,0.8229166666666666,-2.2653211532252326,-2.0659977543720055e-14
SRT,48,4,40,0.09375,0.8437499999999999,-2.1001259306800217,4.887024860161824e-15
SRT,48,4,41,0.09375,0.8645833333333333,-1.898996971196035,-2.848155756080891e-14
SRT,48,4,42,0.09375,0.8854166666666666,-1.665375647033433,-2.52635929569179e-14
SRT,48,4,43,0.09375,0.9062499999999999,-1.4032592838207716,1.1458398011850847e-14
SRT,48,4,44,0.09375,0.9270833333333333,-1.117132765204957,-3.554775758127848e-14
SRT,48,4,45,0.09375,0.9479166666666666,-0.8118917952487954,-7.992012635051418e-14
SRT,48,4,46,0.09375,0.9687499999999999,-0.4927591315769439,-1.2756456152798523e-13
SRT,48,4,47,0.09375,0.9895833333333333,-0.16519522254521893,-1.4948180908330177e-13
